like1,parn,parD,parq,parLambda,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,chain
24.61,0.333,0.6836,0.4844,0.01637,19.27,0.6543,0.013954,0.0002708,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.003727,0.598,4.656,6.445,5.07,5.53,2.72,0.9546,0.1652,1.0
26.69,0.3267,0.6777,0.4758,0.01628,19.23,0.6304,0.012886,0.0002396,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003574,0.597,4.707,6.49,5.133,5.57,2.701,0.9326,0.1577,2.0
-28.98,0.3115,0.675,0.424,0.01678,22.16,1.174,0.03873,0.001161,3.38e-05,9.5e-07,0.0,0.0,0.0,0.0,0.000745,0.2075,2.695,6.086,3.248,5.227,4.137,2.11,0.579,3.0
-24.83,0.307,0.675,0.4238,0.01677,21.6,1.036,0.03096,0.0008407,2.22e-05,6e-07,0.0,0.0,0.0,0.0,0.001026,0.2598,3.06,6.27,3.625,5.395,3.873,1.825,0.4543,4.0
26.92,0.3362,0.688,0.4897,0.01591,19.2,0.6553,0.0141,0.0002763,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.004112,0.631,4.78,6.516,5.195,5.6,2.73,0.953,0.1644,0.0
25.53,0.337,0.6895,0.49,0.01634,19.23,0.6685,0.014656,0.000293,5.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.003986,0.612,4.668,6.42,5.07,5.516,2.72,0.9604,0.1682,1.0
-30.28,0.356,0.6777,0.4824,0.01628,22.39,1.241,0.04297,0.001352,4.13e-05,1.25e-06,6e-08,0.0,0.0,0.0,0.0006943,0.1964,2.62,6.11,3.18,5.254,4.316,2.27,0.649,2.0
26.44,0.3406,0.6846,0.4956,0.01633,19.23,0.6533,0.01394,0.0002708,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.003817,0.6055,4.68,6.445,5.094,5.535,2.713,0.949,0.164,3.0
25.42,0.307,0.6675,0.448,0.01636,19.16,0.589,0.0112,0.0001934,3.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003353,0.596,4.77,6.5,5.195,5.574,2.633,0.883,0.143,4.0
26.92,0.3362,0.688,0.4897,0.01591,19.2,0.6553,0.0141,0.0002763,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.004112,0.631,4.78,6.516,5.195,5.6,2.73,0.953,0.1644,0.0
27.3,0.3176,0.6895,0.4631,0.01642,19.14,0.654,0.0141,0.0002773,5.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.00417,0.629,4.723,6.395,5.11,5.48,2.66,0.927,0.1597,1.0
22.25,0.3083,0.679,0.4492,0.0168,19.17,0.629,0.0129,0.0002407,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003624,0.595,4.645,6.36,5.04,5.445,2.63,0.9067,0.1531,2.0
25.34,0.3037,0.676,0.4429,0.01663,19.12,0.6123,0.01222,0.0002217,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.00363,0.6045,4.71,6.402,5.113,5.484,2.615,0.889,0.1473,3.0
24.8,0.3147,0.668,0.4587,0.01624,19.22,0.5977,0.01149,0.0002005,3.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003292,0.589,4.75,6.535,5.19,5.61,2.674,0.904,0.1478,4.0
4.902,0.345,0.6978,0.4976,0.01596,19.66,0.7573,0.01855,0.000415,9.06e-06,2e-07,0.0,0.0,0.0,6e-08,0.003605,0.557,4.44,6.516,4.9,5.617,2.99,1.128,0.2157,0.0
-23.89,0.3022,0.69,0.4631,0.01642,16.73,0.3826,0.00552,7.266e-05,9.5e-07,0.0,0.0,0.0,0.0,3e-07,0.01241,1.246,6.234,5.633,6.062,4.707,1.525,0.385,0.0443,1.0
24.56,0.3022,0.6743,0.4407,0.01671,19.12,0.6084,0.01204,0.0002165,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.003551,0.5996,4.7,6.395,5.1,5.477,2.607,0.8853,0.1462,2.0
-32.6,0.313,0.6763,0.4197,0.01672,22.77,1.346,0.0496,0.001662,5.406e-05,1.7e-06,6e-08,0.0,0.0,0.0,0.0005317,0.1627,2.334,5.844,2.861,5.0,4.4,2.441,0.746,3.0
-37.2,0.317,0.6777,0.414,0.01675,23.7,1.666,0.0731,0.002918,0.0001131,4.35e-06,2e-07,0.0,0.0,0.0,0.0003,0.10693,1.801,5.316,2.258,4.504,4.68,2.975,1.077,4.0
25.12,0.3213,0.695,0.4692,0.01591,19.08,0.6587,0.01442,0.0002882,5.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.004665,0.667,4.855,6.465,5.24,5.555,2.674,0.929,0.16,0.0
26.36,0.3213,0.6953,0.4688,0.01639,19.11,0.668,0.01482,0.0003,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00445,0.6426,4.73,6.37,5.105,5.465,2.662,0.933,0.1627,1.0
2.0,0.3267,0.6875,0.4824,0.01628,18.56,0.5713,0.01106,0.0001954,3.34e-06,6e-08,0.0,0.0,0.0,1e-07,0.00539,0.749,5.137,6.32,5.434,5.4,2.375,0.763,0.1188,2.0
-35.94,0.3462,0.697,0.4548,0.01634,23.34,1.685,0.07715,0.00323,0.0001315,5.3e-06,2.4e-07,0.0,0.0,0.0,0.00045,0.1318,1.98,5.47,2.45,4.656,4.656,2.908,1.043,3.0
26.81,0.307,0.69,0.448,0.01636,19.1,0.649,0.01392,0.0002725,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.004307,0.641,4.766,6.395,5.145,5.484,2.643,0.915,0.1566,4.0
26.92,0.3362,0.688,0.4897,0.01591,19.2,0.6553,0.0141,0.0002763,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.004112,0.631,4.78,6.516,5.195,5.6,2.73,0.953,0.1644,0.0
-35.3,0.3508,0.6895,0.4631,0.01642,23.25,1.593,0.06885,0.002716,0.00010407,3.93e-06,2e-07,0.0,0.0,0.0,0.0004504,0.1362,2.05,5.566,2.535,4.746,4.617,2.807,0.969,1.0
2.723,0.3452,0.6777,0.4973,0.01628,19.73,0.7026,0.0156,0.0003152,6.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.00281,0.5103,4.367,6.54,4.855,5.63,2.967,1.095,0.201,2.0
25.81,0.3193,0.6934,0.4666,0.01604,19.06,0.6543,0.01421,0.000282,5.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.00458,0.6616,4.84,6.45,5.22,5.535,2.66,0.9224,0.1583,3.0
25.92,0.315,0.6987,0.46,0.01607,19.06,0.67,0.01498,0.000306,6.1e-06,1e-07,0.0,0.0,0.0,1e-07,0.00482,0.6704,4.824,6.418,5.195,5.51,2.664,0.931,0.1621,4.0
-22.08,0.3513,0.6807,0.489,0.01585,21.31,0.994,0.02904,0.000772,1.997e-05,5.4e-07,0.0,0.0,0.0,0.0,0.0013485,0.3086,3.377,6.52,3.967,5.64,3.854,1.754,0.4194,0.0
25.47,0.3306,0.6836,0.481,0.01637,19.25,0.6514,0.013824,0.0002673,5e-06,1e-07,0.0,0.0,0.0,6e-08,0.003736,0.6,4.668,6.445,5.082,5.53,2.715,0.9497,0.1638,1.0
20.89,0.3267,0.6777,0.4758,0.01582,19.28,0.6333,0.01298,0.0002419,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003607,0.6045,4.773,6.594,5.22,5.67,2.758,0.954,0.1616,2.0
26.86,0.3152,0.691,0.4597,0.01642,19.11,0.6543,0.014145,0.000279,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.00426,0.6353,4.734,6.387,5.117,5.477,2.652,0.923,0.1589,3.0
29.17,0.3276,0.693,0.4775,0.01602,19.17,0.6675,0.01471,0.0002956,5.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.00433,0.6396,4.77,6.473,5.168,5.562,2.719,0.9546,0.1665,4.0
-15.63,0.3489,0.682,0.4924,0.01587,20.7,0.8784,0.02336,0.0005655,1.33e-05,3e-07,0.0,0.0,0.0,0.0,0.001865,0.3828,3.78,6.6,4.348,5.707,3.533,1.486,0.3228,0.0
21.78,0.3306,0.698,0.483,0.01637,19.0,0.6616,0.01465,0.0002964,5.84e-06,1e-07,0.0,0.0,0.0,1e-07,0.00483,0.67,4.8,6.348,5.156,5.44,2.611,0.9077,0.1566,1.0
-8.625,0.3472,0.675,0.4949,0.01628,20.23,0.77,0.01826,0.0003936,8.2e-06,2e-07,0.0,0.0,0.0,0.0,0.002157,0.4326,4.043,6.566,4.58,5.66,3.223,1.262,0.2491,2.0
-15.83,0.3052,0.6963,0.4597,0.01642,17.58,0.4785,0.00827,0.0001304,2e-06,6e-08,0.0,0.0,0.0,2.4e-07,0.009094,1.008,5.72,5.96,5.78,5.04,1.902,0.545,0.0737,3.0
25.17,0.3276,0.6875,0.4775,0.01657,19.14,0.6494,0.01387,0.0002701,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.00404,0.62,4.69,6.37,5.08,5.46,2.648,0.9214,0.1582,4.0
-25.69,0.3179,0.697,0.4897,0.01591,16.52,0.3735,0.005363,7.03e-05,9e-07,0.0,0.0,0.0,0.0,4e-07,0.014915,1.37,6.457,5.586,6.207,4.664,1.462,0.3608,0.04056,0.0
22.62,0.3293,0.6836,0.4788,0.01637,19.3,0.6577,0.01408,0.0002742,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.003654,0.5913,4.637,6.453,5.06,5.54,2.738,0.9644,0.1676,1.0
24.2,0.3267,0.6704,0.4758,0.01624,19.27,0.6113,0.012024,0.0002148,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003298,0.584,4.715,6.535,5.156,5.61,2.705,0.9243,0.1536,2.0
26.86,0.3152,0.691,0.4597,0.01642,19.11,0.6543,0.014145,0.000279,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.00426,0.6353,4.734,6.387,5.117,5.477,2.652,0.923,0.1589,3.0
-12.81,0.3372,0.693,0.4775,0.01602,20.45,0.881,0.024,0.0005965,1.44e-05,3.6e-07,0.0,0.0,0.0,6e-08,0.002308,0.4219,3.89,6.527,4.426,5.64,3.41,1.42,0.3062,4.0
-15.62,0.3489,0.682,0.4924,0.01588,20.7,0.8784,0.02336,0.0005655,1.33e-05,3e-07,0.0,0.0,0.0,0.0,0.001865,0.3828,3.78,6.598,4.348,5.707,3.531,1.486,0.3225,0.0
25.67,0.3306,0.6836,0.481,0.01625,19.27,0.652,0.01385,0.000268,5e-06,1e-07,0.0,0.0,0.0,6e-08,0.003746,0.602,4.684,6.473,5.105,5.56,2.729,0.955,0.1649,1.0
-14.42,0.3267,0.6777,0.491,0.01628,17.72,0.4507,0.00715,0.00010324,1.43e-06,0.0,0.0,0.0,0.0,1e-07,0.00719,0.9326,5.703,6.1,5.832,5.168,1.946,0.5483,0.07196,2.0
2.725,0.3115,0.685,0.4597,0.01646,18.6,0.5674,0.01088,0.00019,3.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.005154,0.7334,5.09,6.297,5.39,5.375,2.367,0.7603,0.11804,3.0
28.58,0.3308,0.6978,0.482,0.01599,19.2,0.6865,0.01561,0.0003242,6.56e-06,1e-07,0.0,0.0,0.0,6e-08,0.004486,0.6426,4.746,6.46,5.145,5.555,2.742,0.9746,0.173,4.0
25.48,0.3208,0.6953,0.4688,0.01607,19.05,0.6577,0.014404,0.0002878,5.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.00467,0.6655,4.836,6.43,5.21,5.52,2.654,0.9214,0.1587,0.0
27.17,0.3152,0.6763,0.4595,0.01625,19.22,0.624,0.012634,0.0002326,4.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003578,0.6006,4.727,6.496,5.152,5.58,2.691,0.925,0.1553,1.0
21.83,0.327,0.663,0.4758,0.01628,19.3,0.594,0.01127,0.0001936,3.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003023,0.5674,4.7,6.56,5.156,5.63,2.703,0.9155,0.1497,2.0
-2.186,0.3152,0.691,0.4668,0.01607,18.42,0.56,0.01076,0.0001886,3.2e-06,6e-08,0.0,0.0,0.0,1e-07,0.00601,0.796,5.27,6.312,5.54,5.39,2.32,0.7344,0.1123,3.0
29.2,0.3193,0.689,0.4658,0.01611,19.14,0.6514,0.01398,0.0002735,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.00421,0.6367,4.777,6.46,5.176,5.547,2.686,0.9336,0.1603,4.0
28.92,0.3284,0.6836,0.479,0.01624,19.14,0.6367,0.01329,0.0002527,4.65e-06,6e-08,0.0,0.0,0.0,6e-08,0.00398,0.625,4.766,6.457,5.168,5.543,2.67,0.9204,0.156,0.0
22.92,0.314,0.671,0.4568,0.01628,19.31,0.619,0.012314,0.0002226,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.00326,0.577,4.676,6.523,5.12,5.6,2.72,0.936,0.1569,1.0
-13.26,0.3357,0.6724,0.4758,0.01628,20.53,0.8105,0.01988,0.0004432,9.6e-06,2e-07,0.0,0.0,0.0,0.0,0.001814,0.3892,3.848,6.566,4.41,5.668,3.375,1.368,0.2817,2.0
27.58,0.3152,0.691,0.4597,0.01637,19.11,0.655,0.01416,0.0002794,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.004265,0.6357,4.742,6.395,5.125,5.484,2.658,0.925,0.1593,3.0
24.8,0.329,0.6777,0.4792,0.01604,19.25,0.6313,0.01293,0.0002409,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003624,0.6035,4.746,6.543,5.184,5.62,2.727,0.942,0.1592,4.0
24.22,0.3284,0.67,0.479,0.01611,19.22,0.602,0.011696,0.0002062,3.5e-06,6e-08,0.0,0.0,0.0,6e-08,0.003403,0.5977,4.777,6.55,5.215,5.625,2.682,0.908,0.149,0.0
10.36,0.3127,0.6763,0.4595,0.01625,18.83,0.572,0.01083,0.0001867,3.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.00432,0.678,4.996,6.426,5.36,5.5,2.484,0.8096,0.1272,1.0
26.69,0.3267,0.6777,0.4758,0.01628,19.23,0.6304,0.012886,0.0002396,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003574,0.597,4.707,6.49,5.133,5.57,2.701,0.9326,0.1577,2.0
26.56,0.3215,0.681,0.4683,0.0165,19.2,0.637,0.01324,0.0002503,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.003717,0.6025,4.68,6.42,5.09,5.504,2.672,0.9253,0.1573,3.0
-15.03,0.3193,0.689,0.4507,0.01611,20.62,0.896,0.02457,0.000614,1.49e-05,3.6e-07,0.0,0.0,0.0,0.0,0.002037,0.3933,3.771,6.51,4.316,5.625,3.479,1.471,0.3225,4.0
28.92,0.3284,0.6836,0.479,0.01624,19.14,0.6367,0.01329,0.0002527,4.65e-06,6e-08,0.0,0.0,0.0,6e-08,0.00398,0.625,4.766,6.457,5.168,5.543,2.67,0.9204,0.156,0.0
22.12,0.3137,0.67,0.4563,0.01631,19.31,0.6177,0.01225,0.0002207,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.0032,0.5723,4.664,6.523,5.113,5.6,2.725,0.9375,0.157,1.0
26.72,0.325,0.684,0.4736,0.01596,19.2,0.6426,0.013504,0.0002587,4.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.00397,0.6255,4.79,6.52,5.207,5.605,2.715,0.9404,0.1603,2.0
28.17,0.3308,0.693,0.483,0.0162,19.1,0.6577,0.014336,0.0002851,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.004433,0.648,4.78,6.42,5.164,5.51,2.666,0.9277,0.16,3.0
27.39,0.322,0.6885,0.4702,0.01637,19.11,0.6465,0.01379,0.0002682,5.07e-06,1e-07,0.0,0.0,0.0,6e-08,0.004215,0.636,4.758,6.402,5.14,5.492,2.646,0.916,0.1565,4.0
9.1,0.3308,0.679,0.479,0.01585,19.58,0.6807,0.0148,0.0002928,5.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.003197,0.5537,4.562,6.613,5.043,5.7,2.916,1.052,0.188,0.0
17.73,0.3137,0.655,0.4563,0.01631,19.38,0.5776,0.01053,0.0001736,2.8e-06,6e-08,0.0,0.0,0.0,0.0,0.00268,0.543,4.664,6.598,5.145,5.664,2.719,0.9146,0.1475,1.0
28.03,0.3271,0.692,0.477,0.01593,19.16,0.66,0.01439,0.000286,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.004353,0.645,4.805,6.49,5.203,5.58,2.709,0.9463,0.1637,2.0
27.89,0.3298,0.6997,0.4814,0.01596,19.11,0.6777,0.015305,0.000316,6.3e-06,1e-07,0.0,0.0,0.0,1e-07,0.004772,0.665,4.816,6.445,5.195,5.54,2.697,0.949,0.1665,3.0
21.97,0.3086,0.664,0.449,0.01668,19.28,0.596,0.01137,0.0001966,3.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.002987,0.5586,4.63,6.47,5.07,5.54,2.666,0.906,0.1486,4.0
24.67,0.3284,0.662,0.479,0.01662,19.17,0.5776,0.010704,0.0001798,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003096,0.5767,4.71,6.473,5.145,5.543,2.613,0.872,0.1398,0.0
24.89,0.316,0.677,0.46,0.01631,19.28,0.6323,0.01295,0.0002409,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.00348,0.589,4.68,6.49,5.11,5.57,2.715,0.9404,0.1595,1.0
23.45,0.3394,0.692,0.496,0.01593,19.05,0.646,0.01384,0.0002706,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.004566,0.6655,4.87,6.473,5.258,5.56,2.656,0.915,0.1556,2.0
22.17,0.3347,0.6973,0.4883,0.01553,19.17,0.6772,0.01521,0.0003119,6.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.004665,0.664,4.863,6.555,5.27,5.645,2.76,0.9717,0.1705,3.0
7.14,0.3193,0.681,0.4702,0.01636,18.73,0.5737,0.011,0.000192,3.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.004692,0.7017,5.03,6.367,5.363,5.44,2.438,0.7915,0.1242,4.0
23.23,0.3398,0.697,0.4968,0.01593,19.03,0.659,0.014496,0.000291,5.66e-06,1e-07,0.0,0.0,0.0,1e-07,0.00483,0.6772,4.875,6.453,5.25,5.543,2.658,0.922,0.1587,0.0
22.02,0.316,0.6797,0.46,0.01591,19.3,0.643,0.01341,0.0002544,4.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003632,0.601,4.734,6.566,5.176,5.65,2.766,0.9634,0.1649,1.0
23.52,0.3389,0.696,0.4956,0.01593,19.03,0.6562,0.01435,0.0002866,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.00476,0.674,4.87,6.453,5.25,5.543,2.658,0.9204,0.1581,2.0
25.08,0.3196,0.6963,0.4653,0.01573,19.22,0.683,0.0154,0.000317,6.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.004436,0.644,4.79,6.527,5.2,5.617,2.773,0.9834,0.174,3.0
28.84,0.3147,0.699,0.4587,0.01593,19.17,0.686,0.01563,0.000325,6.56e-06,1e-07,0.0,0.0,0.0,6e-08,0.004604,0.6514,4.773,6.465,5.168,5.56,2.736,0.97,0.172,4.0
-9.87,0.3284,0.6836,0.4902,0.01624,18.03,0.498,0.00864,0.0001363,2.1e-06,6e-08,0.0,0.0,0.0,1e-07,0.00666,0.869,5.504,6.195,5.695,5.266,2.105,0.626,0.0881,0.0
22.98,0.3171,0.673,0.4614,0.01616,19.3,0.623,0.01251,0.0002283,4.05e-06,6e-08,0.0,0.0,0.0,6e-08,0.003359,0.585,4.703,6.543,5.15,5.62,2.732,0.9414,0.1583,1.0
-19.75,0.3271,0.6934,0.4575,0.01566,21.03,0.9966,0.02989,0.0008183,2.18e-05,6e-07,0.0,0.0,0.0,0.0,0.001765,0.3523,3.557,6.547,4.13,5.67,3.764,1.688,0.4001,2.0
22.33,0.3098,0.6963,0.4502,0.01593,19.31,0.6973,0.01599,0.0003347,6.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.0042,0.62,4.688,6.496,5.1,5.59,2.803,1.008,0.1812,3.0
27.3,0.3242,0.692,0.4734,0.016,19.11,0.6543,0.01416,0.00028,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.004444,0.653,4.82,6.465,5.21,5.55,2.678,0.9297,0.1598,4.0
28.92,0.3284,0.6836,0.479,0.01624,19.14,0.6367,0.01329,0.0002527,4.65e-06,6e-08,0.0,0.0,0.0,6e-08,0.00398,0.625,4.766,6.457,5.168,5.543,2.67,0.9204,0.156,0.0
24.03,0.326,0.6606,0.475,0.01665,19.22,0.578,0.01069,0.000179,2.9e-06,6e-08,0.0,0.0,0.0,0.0,0.00299,0.567,4.684,6.477,5.125,5.547,2.629,0.8794,0.1412,1.0
24.16,0.3357,0.692,0.4902,0.01642,19.05,0.648,0.01394,0.0002737,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.00444,0.65,4.777,6.37,5.15,5.46,2.62,0.905,0.1545,2.0
10.58,0.3206,0.6777,0.467,0.01512,19.31,0.6333,0.01297,0.0002415,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003735,0.6226,4.9,6.75,5.37,5.824,2.826,0.976,0.165,3.0
8.19,0.3147,0.6787,0.4624,0.01552,18.89,0.582,0.01121,0.0001963,3.34e-06,6e-08,0.0,0.0,0.0,6e-08,0.004475,0.6943,5.1,6.582,5.496,5.656,2.57,0.8433,0.1338,4.0
-21.75,0.3284,0.6836,0.457,0.01622,21.23,0.999,0.0295,0.0007935,2.074e-05,5.4e-07,0.0,0.0,0.0,0.0,0.001399,0.311,3.354,6.43,3.922,5.55,3.783,1.722,0.4128,0.0
22.72,0.3298,0.658,0.4807,0.01648,19.27,0.5757,0.010544,0.0001749,2.8e-06,6e-08,0.0,0.0,0.0,0.0,0.002888,0.561,4.695,6.53,5.15,5.6,2.658,0.889,0.1426,1.0
26.38,0.3345,0.6816,0.4885,0.01637,19.1,0.622,0.0127,0.000236,4.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003963,0.6284,4.78,6.43,5.176,5.51,2.623,0.895,0.1493,2.0
21.16,0.3218,0.668,0.4685,0.01616,19.33,0.6104,0.01194,0.0002118,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.003159,0.573,4.695,6.566,5.152,5.64,2.732,0.9355,0.1555,3.0
-17.31,0.3147,0.664,0.4438,0.0152,20.9,0.832,0.02042,0.0004544,9.83e-06,2.4e-07,0.0,0.0,0.0,0.0,0.001497,0.359,3.812,6.844,4.45,5.94,3.674,1.525,0.3218,4.0
-19.19,0.3284,0.6387,0.497,0.01624,17.36,0.339,0.003986,4.22e-05,4e-07,0.0,0.0,0.0,0.0,6e-08,0.005665,0.934,6.023,6.117,6.13,5.15,1.725,0.4297,0.047,0.0
23.56,0.3164,0.6733,0.4604,0.01617,19.3,0.6235,0.01254,0.0002291,4.05e-06,6e-08,0.0,0.0,0.0,6e-08,0.003382,0.5864,4.703,6.535,5.145,5.613,2.727,0.94,0.1581,1.0
22.44,0.3257,0.687,0.4756,0.01572,19.14,0.642,0.01355,0.0002608,4.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00423,0.6475,4.867,6.555,5.277,5.637,2.71,0.9355,0.1589,2.0
20.22,0.3196,0.6963,0.4675,0.01607,18.97,0.649,0.014084,0.0002792,5.36e-06,1e-07,0.0,0.0,0.0,1e-07,0.004887,0.6836,4.89,6.414,5.25,5.504,2.615,0.8994,0.1531,3.0
27.31,0.325,0.6924,0.474,0.01599,19.11,0.656,0.01424,0.000282,5.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.004456,0.6533,4.824,6.47,5.215,5.56,2.684,0.9326,0.1605,4.0
24.03,0.3296,0.662,0.4805,0.01643,19.25,0.585,0.01095,0.0001857,3.04e-06,6e-08,0.0,0.0,0.0,6e-08,0.003044,0.571,4.707,6.52,5.152,5.59,2.66,0.8945,0.1447,0.0
-13.016,0.3164,0.6685,0.4744,0.01617,17.86,0.4426,0.00679,9.46e-05,1.25e-06,0.0,0.0,0.0,0.0,6e-08,0.006233,0.8843,5.664,6.203,5.844,5.258,1.996,0.5625,0.0733,1.0
-26.4,0.3093,0.6646,0.477,0.01593,16.44,0.3137,0.003693,3.94e-05,4e-07,0.0,0.0,0.0,0.0,2e-07,0.01133,1.295,6.58,5.65,6.35,4.703,1.393,0.3208,0.0324,2.0
17.3,0.3196,0.6704,0.4653,0.01573,19.31,0.6143,0.012115,0.0002171,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.003357,0.5933,4.793,6.65,5.254,5.723,2.764,0.946,0.1573,3.0
-19.31,0.3276,0.688,0.4587,0.01617,20.98,0.9653,0.028,0.0007405,1.9e-05,5e-07,0.0,0.0,0.0,0.0,0.001671,0.345,3.52,6.46,4.08,5.582,3.664,1.624,0.3777,4.0
18.86,0.327,0.6436,0.4763,0.01682,19.3,0.537,0.00904,0.0001372,2e-06,0.0,0.0,0.0,0.0,0.0,0.00237,0.524,4.633,6.53,5.11,5.59,2.62,0.8574,0.1323,0.0
19.69,0.3203,0.671,0.466,0.01599,19.34,0.621,0.012375,0.000224,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.003271,0.5806,4.715,6.594,5.176,5.668,2.76,0.951,0.1597,1.0
3.375,0.3271,0.692,0.4712,0.01646,19.67,0.7427,0.01773,0.0003862,8.17e-06,2e-07,0.0,0.0,0.0,6e-08,0.00328,0.5327,4.344,6.43,4.797,5.53,2.943,1.105,0.2096,2.0
16.3,0.305,0.6963,0.4443,0.01524,19.27,0.6865,0.01552,0.0003204,6.44e-06,1e-07,0.0,0.0,0.0,6e-08,0.004475,0.652,4.855,6.637,5.29,5.727,2.834,1.007,0.1786,3.0
5.84,0.3147,0.699,0.4548,0.015335,19.62,0.7524,0.01834,0.000409,8.9e-06,2e-07,0.0,0.0,0.0,6e-08,0.00385,0.5835,4.582,6.65,5.055,5.746,3.03,1.135,0.2155,4.0
22.02,0.3232,0.666,0.4707,0.01625,19.31,0.603,0.011635,0.0002035,3.46e-06,6e-08,0.0,0.0,0.0,6e-08,0.003103,0.571,4.695,6.55,5.15,5.625,2.713,0.9243,0.1525,0.0
23.56,0.3164,0.6733,0.4604,0.01617,19.3,0.6235,0.01254,0.0002291,4.05e-06,6e-08,0.0,0.0,0.0,6e-08,0.003382,0.5864,4.703,6.535,5.145,5.613,2.727,0.94,0.1581,1.0
20.86,0.324,0.669,0.4722,0.01593,19.25,0.604,0.01174,0.0002071,3.5e-06,6e-08,0.0,0.0,0.0,6e-08,0.003345,0.594,4.785,6.6,5.24,5.67,2.717,0.9224,0.1519,2.0
21.16,0.3179,0.6963,0.4636,0.01549,19.19,0.677,0.015144,0.0003095,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.00457,0.6587,4.86,6.574,5.273,5.664,2.773,0.9775,0.1715,3.0
-20.3,0.3147,0.699,0.4785,0.01564,17.2,0.4414,0.007206,0.0001075,1.55e-06,0.0,0.0,0.0,0.0,3e-07,0.011475,1.164,6.117,5.94,6.082,5.016,1.77,0.481,0.0611,4.0
20.17,0.3223,0.662,0.469,0.01624,19.33,0.5947,0.01127,0.0001935,3.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.002958,0.562,4.688,6.574,5.152,5.645,2.719,0.9233,0.1511,0.0
12.664,0.3137,0.6978,0.4604,0.01569,18.89,0.6396,0.01376,0.0002706,5.2e-06,1e-07,0.0,0.0,0.0,1e-07,0.005306,0.719,5.023,6.47,5.38,5.56,2.598,0.883,0.1483,1.0
