like1,parn,parD,parq,parLambda,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,chain
20.53,0.3389,0.6772,0.4927,0.0161,19.34,0.6436,0.01335,0.000252,4.65e-06,6e-08,0.0,0.0,0.0,6e-08,0.00343,0.583,4.67,6.543,6.055,3.088,0.706,0.0973,0.00928,0.0
17.61,0.3113,0.6816,0.453,0.01685,19.22,0.6445,0.01354,0.000259,4.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.00361,0.588,4.594,6.35,5.863,2.977,0.679,0.09375,0.00897,1.0
-19.34,0.3508,0.697,0.4893,0.0159,21.12,1.035,0.03223,0.000916,2.533e-05,7e-07,0.0,0.0,0.0,0.0,0.001701,0.338,3.443,6.45,6.35,4.2,1.351,0.2659,0.0366,2.0
2.305,0.3303,0.698,0.487,0.01636,18.61,0.606,0.012535,0.0002371,4.35e-06,6e-08,0.0,0.0,0.0,1e-07,0.005802,0.755,5.07,6.273,5.688,2.701,0.576,0.0752,0.006866,3.0
19.05,0.3303,0.678,0.481,0.01551,19.31,0.638,0.01317,0.0002472,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.003662,0.6104,4.812,6.664,6.152,3.111,0.7046,0.0963,0.00912,4.0
-37.28,0.3276,0.6772,0.4224,0.0162,24.2,1.843,0.0876,0.003784,0.0001588,6.6e-06,3e-07,0.0,0.0,0.0,0.0002239,0.08716,1.598,5.125,5.598,5.535,2.898,0.914,0.1997,0.0
-13.984,0.3052,0.6963,0.4304,0.01602,20.64,0.9326,0.02673,0.0007,1.78e-05,5e-07,0.0,0.0,0.0,6e-08,0.002161,0.3977,3.752,6.492,6.293,3.9,1.158,0.2103,0.0267,1.0
23.1,0.3135,0.6777,0.4563,0.01633,19.27,0.634,0.01302,0.0002434,4.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003546,0.5933,4.684,6.48,5.98,3.021,0.6826,0.093,0.00878,2.0
21.33,0.3315,0.6987,0.4824,0.0164,19.2,0.695,0.01598,0.000336,6.85e-06,1e-07,0.0,0.0,0.0,6e-08,0.004383,0.6274,4.652,6.37,5.895,3.04,0.7183,0.104,0.01054,3.0
13.84,0.344,0.678,0.4995,0.01551,19.45,0.6577,0.013885,0.0002668,5e-06,1e-07,0.0,0.0,0.0,6e-08,0.003428,0.5845,4.72,6.68,6.195,3.191,0.7397,0.10345,0.01002,4.0
-16.64,0.3499,0.68,0.4915,0.01593,20.9,0.9106,0.02483,0.000616,1.484e-05,3.6e-07,0.0,0.0,0.0,0.0,0.001653,0.3547,3.637,6.57,6.402,4.02,1.195,0.2146,0.02673,0.0
11.07,0.3015,0.688,0.4358,0.01634,19.53,0.707,0.01614,0.000336,6.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.003422,0.5566,4.473,6.465,6.03,3.201,0.777,0.1145,0.01176,1.0
26.17,0.3167,0.696,0.461,0.0159,19.23,0.6855,0.0155,0.00032,6.44e-06,1e-07,0.0,0.0,0.0,6e-08,0.00434,0.635,4.742,6.492,6.004,3.082,0.723,0.1037,0.01039,2.0
-19.48,0.351,0.684,0.4897,0.01585,21.17,0.9814,0.02856,0.000757,1.95e-05,5e-07,0.0,0.0,0.0,0.0,0.00149,0.3257,3.457,6.527,6.42,4.195,1.316,0.25,0.03302,3.0
19.05,0.3303,0.678,0.481,0.01551,19.31,0.638,0.01317,0.0002472,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.003662,0.6104,4.812,6.664,6.152,3.111,0.7046,0.0963,0.00912,4.0
-0.00823,0.3315,0.6772,0.4763,0.0162,19.89,0.7236,0.01645,0.0003397,6.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.002625,0.4883,4.28,6.566,6.184,3.39,0.8486,0.1279,0.01337,0.0
22.58,0.3108,0.6973,0.4536,0.01532,19.14,0.672,0.01499,0.0003057,6.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.0048,0.6777,4.93,6.598,6.074,3.068,0.7065,0.09955,0.00981,1.0
6.64,0.3228,0.698,0.4653,0.0159,19.64,0.758,0.01859,0.0004165,9.06e-06,2e-07,0.0,0.0,0.0,6e-08,0.003641,0.5605,4.453,6.527,6.117,3.328,0.8403,0.1299,0.01405,2.0
25.14,0.3247,0.7,0.474,0.0157,19.11,0.6772,0.01529,0.0003157,6.3e-06,1e-07,0.0,0.0,0.0,1e-07,0.004868,0.675,4.867,6.496,5.98,3.027,0.7,0.0992,0.00985,3.0
18.73,0.335,0.681,0.4883,0.01531,19.25,0.6367,0.01318,0.0002484,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.00391,0.632,4.89,6.684,6.16,3.096,0.6978,0.095,0.00897,4.0
23.62,0.3276,0.691,0.4763,0.0162,19.27,0.6753,0.014946,0.0003018,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00402,0.6133,4.676,6.45,5.97,3.064,0.7153,0.1016,0.01007,0.0
-21.33,0.3235,0.6963,0.449,0.01546,21.34,1.076,0.03445,0.001008,2.867e-05,8.3e-07,0.0,0.0,0.0,0.0,0.001559,0.3203,3.373,6.52,6.46,4.375,1.45,0.294,0.04166,1.0
-40.62,0.3193,0.697,0.3992,0.0159,24.95,2.422,0.1493,0.0084,0.0004601,2.5e-05,1.4e-06,0.0,0.0,0.0,0.000149,0.05862,1.184,4.39,4.957,5.656,3.605,1.405,0.383,2.0
-10.984,0.3167,0.6943,0.474,0.01539,17.97,0.512,0.00924,0.0001522,2.44e-06,6e-08,0.0,0.0,0.0,2e-07,0.00792,0.944,5.707,6.297,5.574,2.404,0.4526,0.052,0.004173,3.0
-20.33,0.321,0.681,0.4883,0.01531,17.2,0.4036,0.005928,7.93e-05,1e-06,0.0,0.0,0.0,0.0,2e-07,0.00992,1.137,6.246,6.055,5.21,1.99,0.318,0.03075,0.00206,4.0
-18.94,0.3276,0.691,0.457,0.01636,21.1,1.004,0.03017,0.0008273,2.205e-05,6e-07,0.0,0.0,0.0,0.0,0.00159,0.329,3.406,6.383,6.277,4.113,1.304,0.2515,0.03384,0.0
22.02,0.3108,0.6963,0.4514,0.01602,19.31,0.7,0.01611,0.0003388,6.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.004166,0.6157,4.66,6.477,6.004,3.121,0.744,0.1084,0.01105,1.0
-21.67,0.3076,0.688,0.426,0.01662,21.39,1.059,0.03302,0.000938,2.59e-05,7e-07,0.0,0.0,0.0,0.0,0.001292,0.288,3.172,6.273,6.234,4.25,1.41,0.2842,0.0399,2.0
22.97,0.309,0.684,0.4512,0.0163,19.12,0.6353,0.01325,0.0002518,4.65e-06,6e-08,0.0,0.0,0.0,6e-08,0.004017,0.6274,4.766,6.438,5.926,2.963,0.666,0.09064,0.00857,3.0
18.73,0.335,0.681,0.4883,0.01531,19.25,0.6367,0.01318,0.0002484,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.00391,0.632,4.89,6.684,6.16,3.096,0.6978,0.095,0.00897,4.0
-0.578,0.3223,0.688,0.4763,0.01642,18.5,0.5645,0.01085,0.0001901,3.2e-06,6e-08,0.0,0.0,0.0,1e-07,0.005512,0.7583,5.15,6.277,5.66,2.621,0.536,0.06665,0.005768,0.0
-10.22,0.3005,0.694,0.449,0.01602,18.02,0.519,0.009476,0.0001578,2.56e-06,6e-08,0.0,0.0,0.0,2e-07,0.007477,0.904,5.54,6.19,5.492,2.393,0.4558,0.053,0.004303,1.0
27.0,0.3193,0.697,0.4653,0.0159,19.17,0.68,0.01531,0.000315,6.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.004513,0.648,4.78,6.48,5.98,3.05,0.7104,0.10114,0.01007,2.0
7.906,0.3015,0.685,0.4358,0.0157,19.62,0.7065,0.01599,0.0003295,6.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.003319,0.556,4.543,6.625,6.19,3.295,0.801,0.1179,0.01208,3.0
-27.42,0.3152,0.6865,0.4883,0.01512,16.3,0.3357,0.004356,5.144e-05,6e-07,0.0,0.0,0.0,0.0,4e-07,0.0156,1.47,6.797,5.63,4.7,1.594,0.2208,0.01857,0.001087,4.0
20.67,0.3076,0.691,0.4465,0.0162,19.33,0.6855,0.01536,0.0003138,6.26e-06,1e-07,0.0,0.0,0.0,6e-08,0.00389,0.6,4.63,6.46,5.99,3.104,0.733,0.10535,0.01056,0.0
21.02,0.3079,0.6963,0.449,0.01637,19.1,0.6704,0.01493,0.0003037,6e-06,1e-07,0.0,0.0,0.0,6e-08,0.00452,0.6465,4.74,6.37,5.87,2.975,0.6865,0.0968,0.009544,1.0
-10.95,0.3281,0.685,0.4653,0.0159,20.45,0.8457,0.02199,0.000521,1.2e-05,3e-07,0.0,0.0,0.0,0.0,0.002186,0.42,3.94,6.594,6.332,3.766,1.051,0.1779,0.02092,2.0
26.97,0.3413,0.6953,0.497,0.01587,19.2,0.679,0.01523,0.0003116,6.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.0044,0.6416,4.773,6.5,6.0,3.066,0.715,0.1017,0.01012,3.0
-20.1,0.3213,0.6807,0.4883,0.01531,17.23,0.4048,0.00595,7.963e-05,1e-06,0.0,0.0,0.0,0.0,2e-07,0.00975,1.128,6.23,6.07,5.227,2.002,0.3208,0.03107,0.002087,4.0
21.84,0.3276,0.691,0.4763,0.01642,19.25,0.674,0.0149,0.0003006,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.004005,0.61,4.645,6.406,5.926,3.04,0.7085,0.1006,0.00996,0.0
-8.63,0.3037,0.6924,0.4316,0.0163,20.28,0.849,0.0225,0.0005445,1.28e-05,3e-07,0.0,0.0,0.0,6e-08,0.002468,0.4404,3.959,6.473,6.195,3.652,1.015,0.1718,0.0203,1.0
-20.33,0.307,0.6885,0.4272,0.0159,21.25,1.0205,0.03087,0.000851,2.28e-05,6e-07,0.0,0.0,0.0,0.0,0.001478,0.318,3.385,6.477,6.395,4.25,1.366,0.2668,0.03632,2.0
-10.65,0.3481,0.69,0.4937,0.01613,20.4,0.863,0.02303,0.0005603,1.323e-05,3e-07,0.0,0.0,0.0,6e-08,0.002283,0.4229,3.904,6.516,6.26,3.74,1.054,0.1808,0.0216,3.0
-21.56,0.335,0.681,0.4656,0.01531,21.4,1.01,0.02982,0.0008016,2.09e-05,5.4e-07,0.0,0.0,0.0,0.0,0.001337,0.3083,3.404,6.637,6.566,4.383,1.409,0.2737,0.0369,4.0
-18.5,0.3503,0.6777,0.4905,0.01563,21.08,0.931,0.02568,0.000644,1.57e-05,3.6e-07,0.0,0.0,0.0,0.0,0.001506,0.3376,3.576,6.637,6.496,4.15,1.259,0.2301,0.02913,0.0
22.39,0.321,0.683,0.4683,0.01553,19.2,0.636,0.01323,0.0002503,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.00404,0.6387,4.88,6.617,6.09,3.05,0.686,0.0933,0.00881,1.0
25.83,0.3193,0.6904,0.4653,0.01611,19.19,0.6606,0.01437,0.0002851,5.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.00419,0.632,4.754,6.465,5.96,3.021,0.6943,0.09705,0.00945,2.0
27.02,0.3413,0.6963,0.497,0.01587,19.2,0.6816,0.01536,0.000316,6.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.00444,0.643,4.773,6.496,5.996,3.066,0.716,0.1021,0.01019,3.0
-36.7,0.3628,0.681,0.4712,0.01519,24.06,1.788,0.0832,0.003521,0.0001448,5.9e-06,2.4e-07,0.0,0.0,0.0,0.000281,0.1022,1.778,5.465,5.92,5.688,2.88,0.882,0.1871,4.0
21.7,0.309,0.691,0.449,0.0162,19.31,0.682,0.01523,0.00031,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.00393,0.604,4.64,6.457,5.984,3.092,0.7275,0.1042,0.01041,0.0
-6.277,0.302,0.6963,0.449,0.01588,18.23,0.5513,0.010574,0.0001854,3.16e-06,6e-08,0.0,0.0,0.0,1e-07,0.00697,0.8584,5.418,6.277,5.613,2.523,0.5015,0.0609,0.005173,1.0
22.03,0.314,0.6772,0.458,0.01564,19.22,0.623,0.0126,0.0002319,4.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003761,0.6226,4.855,6.625,6.098,3.045,0.678,0.09106,0.00847,2.0
26.86,0.3203,0.693,0.4668,0.01587,19.2,0.67,0.01479,0.000298,5.84e-06,1e-07,0.0,0.0,0.0,6e-08,0.0043,0.6387,4.78,6.508,6.008,3.059,0.7075,0.0998,0.00983,3.0
-7.473,0.335,0.6963,0.4775,0.01531,20.2,0.843,0.02231,0.0005393,1.27e-05,3e-07,0.0,0.0,0.0,6e-08,0.002834,0.4812,4.188,6.684,6.375,3.707,1.016,0.1702,0.01994,4.0
17.64,0.3276,0.659,0.4763,0.0162,19.38,0.5894,0.01101,0.0001861,3.04e-06,6e-08,0.0,0.0,0.0,0.0,0.00281,0.5513,4.676,6.6,6.094,3.047,0.6675,0.08685,0.007744,0.0
24.94,0.3079,0.6963,0.449,0.01548,19.19,0.6763,0.01514,0.0003092,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.0046,0.661,4.867,6.574,6.062,3.082,0.7144,0.1012,0.010025,1.0
15.586,0.3281,0.6772,0.479,0.01512,19.23,0.621,0.01252,0.0002295,4.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.003868,0.6377,4.957,6.74,6.2,3.086,0.685,0.0917,0.00849,2.0
19.84,0.3088,0.6816,0.4514,0.01539,19.17,0.6255,0.012794,0.0002383,4.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.004078,0.648,4.938,6.652,6.11,3.037,0.6753,0.09076,0.00846,3.0
22.1,0.335,0.6934,0.4883,0.01531,19.22,0.67,0.01479,0.0002983,5.84e-06,1e-07,0.0,0.0,0.0,6e-08,0.004467,0.6567,4.887,6.625,6.11,3.104,0.7163,0.1008,0.00991,4.0
23.31,0.3276,0.686,0.4763,0.0162,19.28,0.6616,0.014275,0.0002809,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.00381,0.6035,4.676,6.473,5.99,3.06,0.708,0.09924,0.00968,0.0
-19.34,0.3066,0.696,0.4275,0.01604,21.12,1.031,0.03192,0.000902,2.48e-05,6.6e-07,0.0,0.0,0.0,0.0,0.001665,0.334,3.424,6.426,6.33,4.184,1.344,0.264,0.03622,1.0
-2.016,0.3025,0.6865,0.435,0.01504,19.92,0.7534,0.01791,0.0003881,8.17e-06,2e-07,0.0,0.0,0.0,6e-08,0.00303,0.5254,4.465,6.793,6.402,3.531,0.8984,0.1387,0.014885,2.0
21.6,0.3037,0.6987,0.4438,0.01524,19.12,0.6733,0.01507,0.000308,6.14e-06,1e-07,0.0,0.0,0.0,1e-07,0.004887,0.684,4.95,6.605,6.08,3.07,0.707,0.0997,0.009834,3.0
19.19,0.3286,0.6934,0.48,0.01511,19.19,0.6636,0.01454,0.0002906,5.66e-06,1e-07,0.0,0.0,0.0,6e-08,0.0046,0.6714,4.957,6.664,6.137,3.098,0.7095,0.09906,0.00967,4.0
23.31,0.3276,0.686,0.4763,0.0162,19.28,0.6616,0.014275,0.0002809,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.00381,0.6035,4.676,6.473,5.99,3.06,0.708,0.09924,0.00968,0.0
16.2,0.315,0.697,0.46,0.01485,19.17,0.671,0.01491,0.0003026,5.96e-06,1e-07,0.0,0.0,0.0,1e-07,0.00487,0.6895,5.016,6.703,6.17,3.113,0.7153,0.1005,0.00988,1.0
-27.64,0.314,0.6772,0.4272,0.016,22.27,1.201,0.04044,0.001238,3.684e-05,1.1e-06,6e-08,0.0,0.0,0.0,0.0007677,0.2114,2.744,6.23,6.35,4.77,1.769,0.3953,0.06113,2.0
11.5,0.3203,0.693,0.4668,0.014626,19.33,0.6787,0.015076,0.0003057,6e-06,1e-07,0.0,0.0,0.0,6e-08,0.004406,0.6587,4.96,6.797,6.28,3.213,0.748,0.1062,0.01052,3.0
-17.0,0.3423,0.698,0.48,0.01569,20.89,0.9893,0.02977,0.0008187,2.19e-05,6e-07,0.0,0.0,0.0,0.0,0.001974,0.3728,3.635,6.535,6.383,4.09,1.268,0.2405,0.03192,4.0
24.25,0.3223,0.698,0.4688,0.01607,19.25,0.6978,0.01607,0.0003383,6.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.004353,0.6284,4.688,6.45,5.973,3.088,0.7324,0.1063,0.0108,0.0
-12.88,0.3179,0.6963,0.449,0.01599,20.56,0.9155,0.02588,0.000668,1.68e-05,4e-07,0.0,0.0,0.0,6e-08,0.00226,0.4102,3.814,6.508,6.29,3.855,1.129,0.202,0.02528,1.0
11.03,0.314,0.678,0.458,0.01476,19.3,0.631,0.012886,0.0002393,4.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003866,0.638,4.984,6.824,6.29,3.154,0.707,0.0956,0.00896,2.0
21.25,0.3152,0.6924,0.4592,0.01648,19.16,0.6665,0.014656,0.0002942,5.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.004208,0.626,4.688,6.375,5.883,2.99,0.6904,0.0971,0.00954,3.0
19.19,0.3286,0.6934,0.48,0.01511,19.19,0.6636,0.01454,0.0002906,5.66e-06,1e-07,0.0,0.0,0.0,6e-08,0.0046,0.6714,4.957,6.664,6.137,3.098,0.7095,0.09906,0.00967,4.0
16.14,0.3154,0.6978,0.4578,0.01671,19.28,0.704,0.01633,0.0003462,7.15e-06,1e-07,0.0,0.0,0.0,6e-08,0.0041,0.6016,4.543,6.32,5.863,3.055,0.7314,0.1071,0.01098,0.0
24.02,0.3154,0.6963,0.4595,0.01548,19.25,0.686,0.01552,0.0003204,6.44e-06,1e-07,0.0,0.0,0.0,6e-08,0.004463,0.648,4.82,6.582,6.086,3.12,0.731,0.1047,0.01048,1.0
7.734,0.3252,0.676,0.4753,0.01444,19.25,0.613,0.01218,0.0002198,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003963,0.657,5.1,6.9,6.336,3.133,0.689,0.0911,0.00835,2.0
26.86,0.3203,0.693,0.4668,0.01587,19.2,0.67,0.01479,0.000298,5.84e-06,1e-07,0.0,0.0,0.0,6e-08,0.0043,0.6387,4.78,6.508,6.008,3.059,0.7075,0.0998,0.00983,3.0
-0.717,0.3286,0.6973,0.4724,0.01511,19.88,0.785,0.0197,0.0004513,1.01e-05,2.4e-07,0.0,0.0,0.0,6e-08,0.003408,0.544,4.46,6.723,6.34,3.523,0.913,0.1448,0.01605,4.0
9.97,0.3223,0.698,0.4688,0.01733,19.14,0.689,0.01578,0.00033,6.74e-06,1e-07,0.0,0.0,0.0,6e-08,0.004242,0.609,4.516,6.17,5.707,2.936,0.692,0.09985,0.01008,0.0
24.02,0.3154,0.6963,0.4595,0.01548,19.25,0.686,0.01552,0.0003204,6.44e-06,1e-07,0.0,0.0,0.0,6e-08,0.004463,0.648,4.82,6.582,6.086,3.12,0.731,0.1047,0.01048,1.0
9.57,0.301,0.681,0.4382,0.01476,19.42,0.656,0.01386,0.0002668,5e-06,1e-07,0.0,0.0,0.0,6e-08,0.003769,0.6206,4.9,6.83,6.32,3.229,0.7427,0.1032,0.00996,2.0
17.4,0.3435,0.6973,0.498,0.01617,19.39,0.715,0.01674,0.0003583,7.45e-06,2e-07,0.0,0.0,0.0,6e-08,0.004017,0.598,4.582,6.45,5.996,3.154,0.763,0.113,0.011696,3.0
2.744,0.345,0.697,0.496,0.01604,19.77,0.774,0.01926,0.0004375,9.66e-06,2.4e-07,0.0,0.0,0.0,6e-08,0.003372,0.5347,4.35,6.508,6.13,3.383,0.87,0.1367,0.015045,4.0
22.47,0.3308,0.698,0.482,0.0153,19.23,0.689,0.01569,0.0003264,6.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.00462,0.6597,4.863,6.613,6.11,3.129,0.7334,0.1052,0.01057,0.0
10.12,0.3154,0.6763,0.4595,0.01483,19.38,0.635,0.01297,0.0002409,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.00363,0.617,4.918,6.832,6.31,3.191,0.721,0.0981,0.00923,1.0
4.83,0.3005,0.6772,0.4365,0.0146,19.56,0.661,0.01394,0.0002675,5e-06,1e-07,0.0,0.0,0.0,6e-08,0.00343,0.594,4.844,6.902,6.41,3.314,0.7705,0.108,0.01047,2.0
24.11,0.3223,0.693,0.4688,0.01605,19.28,0.682,0.01528,0.0003123,6.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.0041,0.6177,4.69,6.48,5.996,3.088,0.7246,0.1037,0.01035,3.0
22.94,0.3335,0.6895,0.4873,0.0155,19.14,0.6484,0.01387,0.0002706,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.004425,0.6606,4.91,6.59,6.06,3.037,0.687,0.09454,0.00907,4.0
-7.445,0.347,0.692,0.494,0.01622,20.22,0.835,0.0218,0.0005198,1.204e-05,3e-07,0.0,0.0,0.0,6e-08,0.002556,0.452,4.02,6.496,6.203,3.62,0.9927,0.1659,0.01933,0.0
-40.16,0.3652,0.6963,0.4595,0.01548,24.84,2.33,0.1388,0.007553,0.0003998,2.1e-05,1.1e-06,0.0,0.0,0.0,0.000171,0.06537,1.281,4.61,5.168,5.75,3.549,1.338,0.3528,1.0
6.45,0.3022,0.6914,0.4382,0.01476,19.56,0.7124,0.01639,0.000344,7.03e-06,1e-07,0.0,0.0,0.0,6e-08,0.003847,0.6045,4.76,6.805,6.34,3.348,0.8105,0.1195,0.01229,2.0
-26.86,0.3093,0.676,0.423,0.01534,22.14,1.148,0.03714,0.001092,3.12e-05,9e-07,0.0,0.0,0.0,0.0,0.000854,0.2314,2.932,6.465,6.547,4.79,1.715,0.3699,0.05515,3.0
-31.27,0.3108,0.6763,0.4873,0.0155,15.63,0.2732,0.00298,2.95e-05,3e-07,0.0,0.0,0.0,0.0,4e-07,0.01831,1.662,7.066,5.24,4.266,1.306,0.1573,0.01143,0.000574,4.0
17.95,0.3418,0.696,0.4993,0.014984,19.19,0.6704,0.01487,0.0003011,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.004738,0.679,4.977,6.684,6.152,3.111,0.716,0.10065,0.00989,0.0
-19.7,0.3154,0.6934,0.4792,0.015114,17.27,0.434,0.00691,0.0001004,1.43e-06,0.0,0.0,0.0,0.0,2.4e-07,0.010956,1.161,6.223,6.08,5.25,2.05,0.3413,0.03464,0.002453,1.0
13.016,0.3052,0.678,0.4443,0.01508,19.38,0.6426,0.0133,0.0002506,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.003649,0.613,4.863,6.766,6.254,3.174,0.722,0.0991,0.009415,2.0
26.14,0.3203,0.688,0.4668,0.01587,19.22,0.657,0.01416,0.000278,5.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.004086,0.629,4.78,6.53,6.027,3.057,0.7007,0.09753,0.00946,3.0
-9.58,0.3335,0.6924,0.498,0.0159,18.05,0.52,0.009476,0.0001576,2.56e-06,6e-08,0.0,0.0,0.0,2e-07,0.00731,0.8965,5.543,6.23,5.535,2.418,0.462,0.05377,0.004368,4.0
12.08,0.3308,0.6846,0.482,0.0148,19.33,0.6543,0.01392,0.0002697,5.07e-06,1e-07,0.0,0.0,0.0,6e-08,0.00403,0.6396,4.938,6.793,6.273,3.184,0.7285,0.1011,0.009735,0.0
16.38,0.3254,0.6963,0.474,0.01495,19.3,0.689,0.01562,0.0003233,6.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.004517,0.657,4.902,6.703,6.2,3.184,0.7476,0.10724,0.01076,1.0
15.53,0.3093,0.671,0.4504,0.015396,19.34,0.618,0.01225,0.0002205,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.00338,0.5977,4.832,6.723,6.203,3.117,0.696,0.0931,0.00859,2.0
19.23,0.3152,0.6665,0.4592,0.01578,19.3,0.6006,0.01156,0.0002016,3.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003222,0.587,4.793,6.652,6.13,3.055,0.6714,0.0882,0.00797,3.0
-15.64,0.3484,0.6895,0.4907,0.015335,20.8,0.9243,0.02592,0.0006633,1.65e-05,4e-07,0.0,0.0,0.0,0.0,0.001987,0.3894,3.795,6.68,6.484,4.04,1.198,0.2164,0.02722,4.0
-25.16,0.3308,0.695,0.454,0.015274,21.83,1.185,0.04074,0.00128,3.91e-05,1.2e-06,6e-08,0.0,0.0,0.0,0.0012,0.2693,3.082,6.445,6.49,4.67,1.672,0.3652,0.0558,0.0
15.016,0.3154,0.6934,0.4595,0.014915,19.31,0.681,0.015205,0.00031,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.004364,0.651,4.902,6.73,6.223,3.19,0.745,0.1061,0.01055,1.0
-10.73,0.301,0.671,0.4504,0.015396,18.02,0.4617,0.00734,0.0001059,1.5e-06,0.0,0.0,0.0,0.0,1e-07,0.006233,0.884,5.734,6.395,5.645,2.379,0.4255,0.04565,0.00338,2.0
26.14,0.3203,0.688,0.4668,0.01587,19.22,0.657,0.01416,0.000278,5.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.004086,0.629,4.78,6.53,6.027,3.057,0.7007,0.09753,0.00946,3.0
4.38,0.3335,0.6895,0.4814,0.0154,19.72,0.734,0.01724,0.0003693,7.7e-06,2e-07,0.0,0.0,0.0,6e-08,0.003386,0.555,4.53,6.68,6.26,3.383,0.841,0.1271,0.01339,4.0
-2.666,0.3308,0.6772,0.4905,0.015366,18.45,0.5234,0.00927,0.0001493,2.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.00545,0.794,5.438,6.51,5.836,2.625,0.512,0.06027,0.00491,0.0
20.94,0.3267,0.6978,0.4766,0.01516,19.17,0.6777,0.015236,0.0003126,6.26e-06,1e-07,0.0,0.0,0.0,6e-08,0.004776,0.6763,4.934,6.633,6.113,3.104,0.7188,0.10187,0.0101,1.0
6.695,0.301,0.6606,0.4353,0.01596,19.66,0.631,0.01244,0.0002222,3.9e-06,6e-08,0.0,0.0,0.0,0.0,0.00253,0.5127,4.523,6.684,6.227,3.232,0.7437,0.1018,0.00955,2.0
-39.62,0.3203,0.688,0.405,0.01587,24.75,2.197,0.1229,0.006268,0.0003107,1.526e-05,8e-07,0.0,0.0,0.0,0.0001673,0.0669,1.32,4.68,5.227,5.688,3.385,1.224,0.308,3.0
18.94,0.3423,0.698,0.5,0.01502,19.16,0.676,0.01515,0.0003104,6.2e-06,1e-07,0.0,0.0,0.0,1e-07,0.004894,0.6865,4.977,6.656,6.13,3.102,0.716,0.1011,0.009995,4.0
-6.695,0.3308,0.6733,0.4734,0.01521,20.17,0.7476,0.01721,0.0003605,7.33e-06,1e-07,0.0,0.0,0.0,0.0,0.002354,0.4668,4.29,6.82,6.47,3.633,0.9336,0.1443,0.01539,0.0
20.86,0.3267,0.6978,0.4766,0.01516,19.19,0.6787,0.01526,0.0003135,6.26e-06,1e-07,0.0,0.0,0.0,6e-08,0.00477,0.6753,4.934,6.637,6.117,3.105,0.7197,0.1021,0.01013,1.0
15.25,0.3093,0.671,0.4504,0.01537,19.34,0.618,0.01226,0.0002207,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003382,0.598,4.836,6.73,6.21,3.121,0.6963,0.0932,0.008606,2.0
23.94,0.3228,0.6807,0.4712,0.01604,19.12,0.6235,0.01271,0.000236,4.23e-06,6e-08,0.0,0.0,0.0,6e-08,0.00394,0.6304,4.824,6.51,5.984,2.975,0.661,0.0888,0.00827,3.0
22.94,0.3335,0.6895,0.4873,0.0155,19.14,0.6484,0.01387,0.0002706,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.004425,0.6606,4.91,6.59,6.06,3.037,0.687,0.09454,0.00907,4.0
